tot CaCO3Powder mass (g),>212-212 µm CaCO3Powder mass (g),212-150 µm CaCO3Powder mass (g),150-125 µm CaCO3Powder mass (g),125-63 µm CaCO3Powder mass (g),63-<63 µm CaCO3Powder mass (g),tot CaCO3Pellet _mass_(g) ,<-710 µmPellet _mass_(g) ,710-600 µmPellet _mass_(g) ,600-500 µmPellet _mass_(g) ,500-425 µmPellet _mass_(g) ,425-355 µmPellet _mass_(g) ,355-300 µmPellet _mass_(g) ,300-250 µmPellet _mass_(g) ,250-212 µmPellet _mass_(g) ,212-150 µmPellet _mass_(g) ,150-63 µmPellet _mass_(g) ,63-> µmPellet _mass_(g) ,tot HBr_CaC03_mass_(g) ,<-710 µmHBr_CaC03_mass_(g) ,710-600 µmHBr_CaC03_mass_(g) ,600-500 µmHBr_CaC03_mass_(g) ,500-425 µmHBr_CaC03_mass_(g) ,425-355 µmHBr_CaC03_mass_(g) ,355-300 µmHBr_CaC03_mass_(g) ,300-250 µmHBr_CaC03_mass_(g) ,250-212 µmHBr_CaC03_mass_(g) ,212-150 µmHBr_CaC03_mass_(g) ,150-63 µmHBr_CaC03_mass_(g) ,63-> µmHBr_CaC03_mass_(g) ,Calciner temp [°C],Calciner Heater kW,Calciner Pressure ( Pa ),Calciner  velocity (m/s),Calciner CO2 in(%vol),Calciner O2 in(%vol),Calciner N2 in(%vol),Calciner top temp ( °C ),Calcinator CO2 out(%),Calcinator CO out(ppm),Calcinator CH4 out(ppm),Calcinator O2 out(%),Carbonator bottom temp ( C),Carbonator mid temp ( C),Carbonator press (pa),Carbonator velocity (m/s),Carbonator inlet CO2 (%vol),Carbonator inlet N2 (%vol),Carbonator top temp ( C),Carbonator outlet CO2 (%vol)
4312,0,759.6812824,1725.948654,1759.280191,67.01027765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667.55,0,3269.5,0.3,0,0,0,377.8,-0.41,-0.5,21.93,18.02,610.945,653.045,336.5,0,0,100,598.72,-0.236319095
4312,0,759.6812824,1725.948654,1759.280191,67.01027765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667.7,0,3263,0.3,0,0,0,392.695,-0.45,-0.52,21.93,18.06,613.72,653.47,337.5,0,0,100,598.98,-0.244196398
4312,0,759.6812824,1725.948654,1759.280191,67.01027765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669.18,0,3243.5,0.3,0,0,0,389.34,-0.44,-0.52,21.93,18.1,616.89,654.985,338,0,0,100,599.675,-0.244196398
4312,0,759.6812824,1725.948654,1759.280191,67.01027765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670.67,0,3207,0.3,0,0,0,390.4,-0.51,-0.58,21.93,18.14,618.37,655.43,327.5,0,0,100,600.365,-0.236319095
4312,0,759.6812824,1725.948654,1759.280191,67.01027765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671.32,0,3551.5,0.3,0,0,0,396.695,-0.59,-0.63,21.93,18.19,616.595,655.115,325.5,0,0,100,600.48,-0.244196398
4312,0,759.6812824,1725.948654,1759.280191,67.01027765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626.3,0,3967,0.3,0,0,0,394.3,-0.65,-0.67,21.93,18.36,582.985,651.105,343.5,0,0,100,600.08,-0.244196398
4312,0,759.6812824,1725.948654,1759.280191,67.01027765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598.35,0,3910,0.3,0,0,0,391.92,-0.68,-0.7,21.94,18.45,557,647.81,378,0,0,100,602.085,-0.236319095
4312,0,759.6812824,1725.948654,1759.280191,67.01027765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.15,0,3860.5,0.3,0,0,0,396.215,-0.66,-0.64,21.94,18.49,573.975,648.84,408.5,0,0,100,604.29,-0.244196398
4312,0,759.6812824,1725.948654,1759.280191,67.01027765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625.75,0,3792,0.3,0,0,0,391.64,-0.65,-0.6,21.94,18.53,568.845,649.425,479.5,0,0,100,606.26,-0.259951005
4312,0,759.6812824,1725.948654,1759.280191,67.01027765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632.98,0,3745.5,0.3,0,0,0,399.485,-0.65,-0.56,21.93,18.6,582.35,650.54,517.5,0,0,100,607.33,-0.267828308
4312,0,759.6812824,1725.948654,1759.280191,67.01027765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638.63,0,3705.5,0.3,0,0,0,400.015,-0.64,-0.55,21.93,18.68,586.6,651.06,539,0,0,100,607.165,-0.244196398
4312,0,759.6812824,1725.948654,1759.280191,67.01027765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643.59,0,3683,0.3,0,0,0,396.225,-0.3,-0.53,21.95,18.74,590.225,651.475,557,0,0,100,607.405,0.17330067
4312,0,759.6812824,1725.948654,1759.280191,67.01027765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647.95,0,3656.5,0.3,0,0,0,397.085,-0.23,-0.53,21.95,18.77,593.625,652.05,616.5,0,0,100,607.46,0.212687186
4312,0,759.6812824,1725.948654,1759.280191,67.01027765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651.27,0,3628,0.3,0,0,0,408.625,-0.23,-0.53,21.96,18.82,593.79,652.12,644,0,0,100,607.675,0.189055276
4312,0,759.6812824,1725.948654,1759.280191,67.01027765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654.53,0,3604.5,0.3,0,0,0,412.805,-0.26,-0.54,21.96,18.89,597.645,652.875,647.5,0,0,100,608.055,0.189055276
4312,0,759.6812824,1725.948654,1759.280191,67.01027765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657.35,0,3586.5,0.3,0,0,0,415.655,-0.27,-0.57,21.94,18.76,599.835,653.12,654,0,0,100,608.29,0.204809882
4312,0,759.6812824,1725.948654,1759.280191,67.01027765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660.01,0,3570.5,0.3,0,0,0,417.555,-0.24,-0.69,21.94,15.83,602.405,653.35,660,0,0,100,608.655,0.212687186
4312,0,759.6812824,1725.948654,1759.280191,67.01027765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662.72,0,2895.5,0.3,0,0,0,418.525,-0.21,-0.7,21.94,2.92,606.84,653.82,648,0,0,100,609.575,0.204809882
4312,0,759.6812824,1725.948654,1759.280191,67.01027765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667.14,7.2,2607.5,0.3,0,40,60,419.465,-0.2,-0.7,21.93,0.9,615.03,654.735,635,0,0,100,610.75,0.181177973
4312,0,759.6812824,1725.948654,1759.280191,67.01027765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670.17,7.2,2600.5,0.3,0,40,60,414.31,-0.2,-0.7,21.93,8.61,619.22,655.34,618.5,0,0,100,609.94,0.17330067
4312,0,759.6812824,1725.948654,1759.280191,67.01027765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672.74,7.2,2600.5,0.3,0,40,60,415.68,-0.17,-0.63,21.93,11.15,622.065,655.645,601.5,0,0,100,609.59,0.181177973
4312,0,759.6812824,1725.948654,1759.280191,67.01027765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675.26,7.2,2812.5,0.3,0,40,60,424.33,-0.11,-0.43,21.93,10.6,625.11,653.93,641.5,0,0,100,610.24,0.17330067
4312,0,759.6812824,1725.948654,1759.280191,67.01027765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680.97,7.2,2843,0.3,0,40,60,429.06,0.31,-0.37,21.93,11.24,629,656.815,609,0,0,100,611.915,0.189055276
4312,0,759.6812824,1725.948654,1759.280191,67.01027765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683.23,7.2,2835.5,0.3,0,40,60,425.04,2.3,-0.3,21.93,16.11,630.4,656.48,589,0,0,100,610.48,0.181177973
4312,0,759.6812824,1725.948654,1759.280191,67.01027765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683.49,7.2,2835,0.3,0,40,60,425.445,0.17,-0.69,21.93,21.18,631.755,656.885,573,0,0,100,610.025,0.17330067
4312,0,759.6812824,1725.948654,1759.280191,67.01027765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684.61,7.2,2828,0.3,0,40,60,441.34,-0.11,-0.8,21.93,21.93,633.4,656.28,588.5,0,0,100,610.6,0.17330067
4312,0,759.6812824,1725.948654,1759.280191,67.01027765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692.79,7.2,2819,0.3,0,40,60,446.285,0.8,-0.67,21.93,19.47,633.795,657.42,580.5,0,0,100,611.365,0.17330067
4312,0,759.6812824,1725.948654,1759.280191,67.01027765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702.81,7.2,2810,0.3,0,40,60,457.535,4.35,-0.35,21.93,14.27,634.985,658.08,571,0,0,100,611.25,0.17330067
4312,0,759.6812824,1725.948654,1759.280191,67.01027765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713.98,7.2,2794.5,0.3,0,40,60,472.835,5.32,-0.37,21.93,13.39,636.52,658.39,565,0,0,100,611.355,0.17330067
4312,0,759.6812824,1725.948654,1759.280191,67.01027765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729.03,7.2,2784.5,0.3,0,40,60,479.915,9.27,-0.13,21.94,8.41,637.88,659.41,559.5,0,0,100,611.875,0.17330067
4312,0,759.6812824,1725.948654,1759.280191,67.01027765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738.21,7.2,2768,0.3,0,40,60,483.94,12.44,-0.06,21.94,5.74,638.765,659.93,556.5,0,0,100,612.415,0.17330067
4312,0,759.6812824,1725.948654,1759.280191,67.01027765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746.07,7.2,2752.5,0.3,0,40,60,496.16,13.3,-0.04,21.95,5.64,640,661.72,555,0,0,100,613.405,0.196932579
4312,0,759.6812824,1725.948654,1759.280191,67.01027765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753.01,7.2,2736.5,0.3,0,40,60,500.245,13.89,-0.05,21.96,5.58,641.07,664.605,552,0,0,100,614.765,0.110282244
5826,0,1026.415388,2331.951961,2376.98664,90.53846883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758.56,7.2,2717.5,0.3,0,40,60,506.065,14.08,-0.06,21.95,5.93,641.985,667.565,550.5,0,0,100,616.135,0.078773032
5826,0,1026.415388,2331.951961,2376.98664,90.53846883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759.33,7.2,2914,0.3,0,40,60,516.02,14.64,-0.08,21.96,5.81,643.23,670.815,544.5,0,0,100,617.725,0.070895729
5826,0,1026.415388,2331.951961,2376.98664,90.53846883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725.75,7.2,2996,0.3,0,40,60,509.545,14.62,-0.05,21.96,5.41,644.095,674.97,545,0,0,100,619.89,0.102404941
5826,0,1026.415388,2331.951961,2376.98664,90.53846883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737.06,7.2,2971,0.3,0,40,60,517.455,12.77,-0.06,21.97,5.11,643.835,677.475,547,0,0,100,621.625,0.102404941
5826,0,1026.415388,2331.951961,2376.98664,90.53846883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749.72,7.2,3091,0.3,0,40,60,531.8,13.33,-0.06,21.97,5.26,643.745,680.16,548.5,0,0,100,623.615,0.094527638
7329,0,1291.21153,2933.552339,2990.20513,113.8957154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720.49,7.2,3277,0.3,0,40,60,529.565,13.76,-0.06,21.97,5.36,638.52,681.49,589,0,0,100,627.385,0.126036851
7329,0,1291.21153,2933.552339,2990.20513,113.8957154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722.15,7.2,3414,0.3,0,40,60,534.36,10.91,-0.06,21.97,6.43,630.15,684.525,609.5,0,0,100,630.105,0.118159548
7329,0,1291.21153,2933.552339,2990.20513,113.8957154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691.59,7.2,3537,0.3,0,40,60,514.96,10.47,-0.06,21.98,6.33,619.815,685.98,669,0,0,100,633.995,0.110282244
7329,0,1291.21153,2933.552339,2990.20513,113.8957154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.14,7.2,3481,0.3,0,40,60,511.75,4.99,-0.13,21.97,12.95,619.175,687.995,742,0,0,100,636.505,0.102404941
7329,0,1291.21153,2933.552339,2990.20513,113.8957154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707.26,7.2,3453.5,0.3,0,40,60,517.265,0.83,-0.16,21.96,17.05,626.95,689.585,765.5,0,0,100,637.815,0.110282244
7329,0,1291.21153,2933.552339,2990.20513,113.8957154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712.52,7.2,3404.5,0.3,0,40,60,514.695,0.58,-0.15,21.96,17.83,625.175,691.15,799.5,0,0,100,639.315,0.102404941
7329,0,1291.21153,2933.552339,2990.20513,113.8957154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715.37,7.2,3373.5,0.3,0,40,60,513.66,0.77,-0.16,21.96,18.04,627.62,691.84,835.5,0,0,100,641.095,0.102404941
7329,0,1291.21153,2933.552339,2990.20513,113.8957154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715.99,7.2,3341,0.3,0,40,60,532.15,0.74,-0.5,21.96,19.33,631.53,693.24,849,0,0,100,641.915,0.102404941
7329,0,1291.21153,2933.552339,2990.20513,113.8957154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718.98,7.2,3313.5,0.3,0,40,60,528.03,0.94,-0.38,21.96,18.58,634.73,692.935,869.5,0,0,100,642.315,0.102404941
7329,0,1291.21153,2933.552339,2990.20513,113.8957154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723.35,7.2,3297.5,0.3,0,40,60,555.445,1.7,-0.14,21.96,17.21,637.34,693.52,915.5,0,0,100,643.59,0.141791457
7329,0,1291.21153,2933.552339,2990.20513,113.8957154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735.84,7.2,3263.5,0.3,0,40,60,554.815,4.58,-0.12,21.97,12.56,639.89,694.75,909.5,0,0,100,644.325,0.126036851
7329,0,1291.21153,2933.552339,2990.20513,113.8957154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748.64,7.2,3246,0.3,0,40,60,559.425,10.96,0.06,21.97,5.46,641.76,694.415,924.5,0,0,100,644.695,0.102404941
7329,0,1291.21153,2933.552339,2990.20513,113.8957154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758.41,7.2,3208.5,0.3,0,40,60,563.21,13.2,0.24,21.98,3.79,642.5,695.34,928,0,0,100,645.535,0.126036851
7329,0,1291.21153,2933.552339,2990.20513,113.8957154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766.16,7.2,3169.5,0.3,0,40,60,569.19,14.2,0.24,21.97,3.75,642.825,695.63,936,0,0,100,645.855,0.102404941
7329,0,1291.21153,2933.552339,2990.20513,113.8957154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771.43,7.2,3129.5,0.3,0,40,60,575.865,15.04,0.23,21.97,3.77,643.64,695.765,943.5,0,0,100,646.355,0.102404941
7329,0,1291.21153,2933.552339,2990.20513,113.8957154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770.44,7.2,3281.5,0.3,0,40,60,586.185,15.69,0.23,21.98,3.75,644.265,695.64,946,0,0,100,646.79,0.102404941
7329,0,1291.21153,2933.552339,2990.20513,113.8957154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745.2,7.2,3307.5,0.3,0,40,60,591.09,15.59,0.24,21.98,3.55,643.065,695.625,969,0,0,100,647.87,0.102404941
7329,0,1291.21153,2933.552339,2990.20513,113.8957154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759.75,7.2,3270,0.3,0,40,60,590.85,14.09,0.24,21.97,3.46,644.025,695.64,985.5,0,0,100,648.425,0.102404941
7329,0,1291.21153,2933.552339,2990.20513,113.8957154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769.66,7.2,3230,0.3,0,40,60,598.085,14.9,0.24,21.98,3.37,645.27,695.8,998.5,0,0,100,649.015,0.102404941
7329,0,1291.21153,2933.552339,2990.20513,113.8957154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776.2,7.2,3208,0.3,0,40,60,605.03,15.81,0.22,21.98,3.49,646.59,695.15,1023.5,0,0,100,649.345,0.110282244
8667,0,1526.938236,3469.108762,3536.104224,134.6887932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749.47,7.2,3522,0.3,0,40,60,616.045,16.43,0.19,21.98,3.59,644.225,693.865,1097,0,0,100,649.215,0.118159548
8667,0,1526.938236,3469.108762,3536.104224,134.6887932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735.24,7.2,3446.5,0.3,0,40,60,620.675,13.62,0.17,21.98,4.44,648.585,694.295,1131,0,0,100,650.66,0.133914154
8667,0,1526.938236,3469.108762,3536.104224,134.6887932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754.02,7.2,3392.5,0.3,0,40,60,621.52,11.63,0.16,21.97,4.52,650.045,694.75,1170.5,0,0,100,651.135,0.102404941
8667,0,1526.938236,3469.108762,3536.104224,134.6887932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765.07,7.2,3343.5,0.3,0,40,60,617.655,14.1,0.2,21.97,3.32,653.015,694.755,1196,0,0,100,650.925,0.102404941
8667,0,1526.938236,3469.108762,3536.104224,134.6887932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759.56,7.2,3457.5,0.3,0,40,60,631.235,15.19,0.19,21.97,3.33,652.31,693.255,1275.5,0,0,100,651.01,0.102404941
8667,0,1526.938236,3469.108762,3536.104224,134.6887932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755.92,7.2,3396.5,0.3,0,40,60,632.205,14.8,0.21,21.97,3.29,656.305,694.07,1333,0,0,100,651.815,0.102404941
8667,0,1526.938236,3469.108762,3536.104224,134.6887932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768.35,7.2,3340.5,0.3,0,40,60,631.165,14.23,0.21,21.97,3.42,660.285,693.98,1374.5,0,0,100,651.985,0.086650335
10114,0,1781.868388,4048.294222,4126.474919,157.1757765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776.05,7.2,3292.5,0.3,0,40,60,637.91,15.28,0.19,21.98,3.4,663.78,694.71,1383,0,0,100,652.195,0.102404941
10114,0,1781.868388,4048.294222,4126.474919,157.1757765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769.2,7.2,3498.5,0.3,0,40,60,642.105,16.05,0.2,21.97,3.43,665.26,694.235,1404,0,0,100,652.325,0.102404941
10114,0,1781.868388,4048.294222,4126.474919,157.1757765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740.74,7.2,3521,0.3,0,40,60,642.445,15.93,0.2,21.97,3.05,664.1,694.22,1467.5,0,0,100,652.985,0.110282244
10114,0,1781.868388,4048.294222,4126.474919,157.1757765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758.81,6,3432,0.3,0,30,70,645.43,13.71,0.22,21.97,3.2,664.7,693.965,1556.5,0,0,100,653.285,0.086650335
10114,0,1781.868388,4048.294222,4126.474919,157.1757765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770.24,6,3388.5,0.3,0,30,70,642.93,14.66,0.19,21.97,3.23,668.38,694.19,1580.5,0,0,100,653.72,0.086650335
10114,0,1781.868388,4048.294222,4126.474919,157.1757765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793.85,6,3495.5,0.3,0,30,70,623.385,15.72,0.18,21.97,3.17,673.6,694.085,1527,0,0,100,654.365,0.078773032
10114,0,1781.868388,4048.294222,4126.474919,157.1757765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830.29,6,3884.5,0.3,0,30,70,611.7,28.53,0.33,21.98,4.51,678.535,694.865,1491,0,0,100,654.535,0.070895729
10114,0,1781.868388,4048.294222,4126.474919,157.1757765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831.02,6,3894,0.3,0,30,70,618.63,47.79,-0.16,21.98,9.2,680.465,695.795,1474,0,0,100,654.505,0.078773032
10114,0,1781.868388,4048.294222,4126.474919,157.1757765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861.87,6,3830.5,0.3,0,30,70,637.27,50.63,-0.26,21.98,9.31,680.55,696.415,1493.5,0,0,100,654.94,0.078773032
10114,0,1781.868388,4048.294222,4126.474919,157.1757765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871.36,6,3713.5,0.3,0,30,70,631.93,65.44,-0.02,21.98,5.05,675.85,696.075,1553,0,0,100,654.9,0.078773032
10114,0,1781.868388,4048.294222,4126.474919,157.1757765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875.95,6,3633,0.3,0,30,70,642.935,71.71,0.01,21.98,4.06,674.175,695.57,1675.5,0,0,100,655.425,0.078773032
10114,0,1781.868388,4048.294222,4126.474919,157.1757765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876.58,6,2936,0.3,0,30,70,635.73,73.83,0.01,21.98,3.72,676.42,695.2,1737.5,0,0,100,655.87,0.070895729
10114,0,1781.868388,4048.294222,4126.474919,157.1757765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875.1,6,1854.5,0.3,0,30,70,629.185,71.93,-0.04,21.98,6.92,682.065,694.53,1903.5,0,0,100,657.245,0.086650335
10114,0,1781.868388,4048.294222,4126.474919,157.1757765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874.72,6,2200,0.3,0,30,70,634.725,64.36,-0.48,21.97,14.21,692.5,692.54,1986,0,0,100,663.53,0.078773032
10114,0,1781.868388,4048.294222,4126.474919,157.1757765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873.94,6,2408.5,0.3,0,30,70,636.175,59.74,-0.65,21.98,15.12,691.885,694.16,1620.5,0,0,100,663.12,0.007877303
10114,0,1781.868388,4048.294222,4126.474919,157.1757765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872.48,6,2074.5,0.3,0,30,70,628.26,59.31,-0.68,21.97,15.72,689.13,695.815,1399.5,0,0,100,661.575,-0.02363191
10114,0,1781.868388,4048.294222,4126.474919,157.1757765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871.74,6,2372.5,0.3,0,30,70,629.9,61.56,-0.65,21.97,15.58,688.535,698.46,1342.5,0,0,100,660.955,-0.055141122
10114,0,1781.868388,4048.294222,4126.474919,157.1757765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871.69,6,2545,0.3,0,30,70,635.47,62.53,-0.67,21.97,15.68,692.54,698.515,1339.5,0,0,100,661.06,-0.031509213
10114,0,1781.868388,4048.294222,4126.474919,157.1757765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871.34,6,2634.5,0.3,0,30,70,640.355,63.56,-0.66,21.97,15.87,694.67,698.285,1414.5,1.6,15,85,663.905,6.711462299
10114,0,1781.868388,4048.294222,4126.474919,157.1757765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870.34,6,2567.5,0.3,0,30,70,641.91,63.73,-0.66,21.97,15.9,695.31,698.845,1411,1.6,15,85,664.905,10.26412603
10114,0,1781.868388,4048.294222,4126.474919,157.1757765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867.7,6,2485.5,0.3,0,30,70,643.655,64,-0.64,21.97,15.86,695.875,699.245,1508,1.6,15,85,665.595,10.39804018
10114,0,1781.868388,4048.294222,4126.474919,157.1757765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864.73,6,2256,0.3,0,30,70,661.385,64.4,-0.67,21.97,15.78,703.26,699.445,2969.5,1.6,15,85,670.825,9.893892778
10114,0,1781.868388,4048.294222,4126.474919,157.1757765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863.18,6,2720.5,0.3,0,30,70,661.365,58.22,-0.64,21.97,13.89,710.795,701.77,2737.5,1.6,15,85,669.155,5.955241194
10114,0,1781.868388,4048.294222,4126.474919,157.1757765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860.4,6,1994.5,0.3,0,30,70,656.595,48.22,-0.59,21.97,11.66,710.92,700.1,1694.5,1.6,15,85,667.535,7.11320476
